id,name,age,address,zip_code,phone,email,pan_prefix,account_age_months,address_history_count,shared_phone_count,shared_email_count,payment_smoothness,age_address_mismatch,ring_id,is_fraud
a4f6ebfe-8f3d-4bac-9cee-eb504651fece,Theodore Purohit,48,"254 Konda Marg, Gulbarga, 399454",399454,7441491699,jack613@yahoo.com,TGSWH,96,4,1,181,1.292,0.5,0,0
ffa3c804-10c1-47eb-9a2b-906c02f240fa,Nihal Peri,60,"192 Koshy Nagar, Bhiwandi, 390316",390316,7348170580,darsh185@hotmail.com,WKECN,74,1,1,169,1.3522,0.0833,0,0
54abb0f9-200d-46ad-9a81-ed3e01c42750,Bimala Kota,54,"724 Kalita Path, Thiruvananthapuram, 202506",202506,8380032963,arin699@yahoo.com,GDVTH,98,1,1,181,0.7369,0.1,0,0
6dd2b891-b6af-4563-b65a-685b3bb27625,Faqid Garg,32,"940 Vaidya Ganj, Bilaspur, 893466",893466,8905151864,veer268@rediffmail.com,WIPDJ,58,2,1,158,2.4289,0.3333,0,0
d9728a49-2450-4cf0-8c78-4faac5a3d8f0,Sudiksha Sodhi,45,"108 Contractor Nagar, Nandyal, 316783",316783,7584868999,eshana211@outlook.com,UTBZP,55,1,1,169,0.9384,0.125,0,0
ad0481be-da9a-4c7e-8258-99c959fb264d,Faraj Rama,33,"130 Vig Circle, Kanpur, 381276",381276,8793897015,chakradhar391@gmail.com,DZQWJ,22,1,1,172,2.4566,0.2083,0,0
43240d41-4f70-4ed5-9450-70b6c9177051,Nidhi Chada,24,"612 Narayanan, Singrauli, 602094",602094,8158328182,pushti435@rediffmail.com,NCFFI,31,2,1,158,1.0938,0.5,0,0
c11e27bb-5b4c-47c8-9457-25733dd26596,Girish Mahajan,51,"771 Puri Path, Jhansi, 402345",402345,9574949022,liam544@hotmail.com,AWOSH,102,4,1,169,1.8748,0.4,0,0
c16ce003-e748-4c59-80ea-a5fa7be0d19d,Sachi Kala,61,"114 Khare Ganj, Bongaigaon, 116798",116798,7246095396,chaitanya201@gmail.com,NJYOU,70,1,1,172,1.4168,0.0833,0,0
98aae72d-e2cd-40c4-9144-a6735eb77330,Forum Taneja,48,"742 Sawhney Zila, Tirunelveli, 684419",684419,9433853247,tejas990@yahoo.com,XRJGG,30,2,1,181,2.3883,0.25,0,0
5510de4c-4de0-4eb9-bda0-9e7f1f90c504,Lipika Chauhan,51,"998 Naik Circle, Rourkela, 626254",626254,7421838545,yashica826@hotmail.com,BRLHJ,82,3,1,169,1.7349,0.3,0,0
05b6d2d3-8863-4a23-92c6-a9ff4398e095,Shivani Anne,28,"892 Mane Path, Sonipat, 716620",716620,6843579786,oliver686@yahoo.com,AQYIQ,12,2,1,181,2.2216,0.75,0,0
4d4245c2-70af-46f2-9823-859efb1d51d9,Vincent Nazareth,54,"963 Ahuja, Chandrapur, 133369",133369,7611398986,nathan561@gmail.com,WNBMN,112,3,1,172,1.2702,0.3,0,0
846a6e9a-c791-48ad-b40a-287b42bfc6be,Rachita Baria,23,"942 Thakkar Zila, Ahmedabad, 684888",684888,7107522459,waida265@yahoo.com,GHOOF,110,1,1,181,0.4698,0.25,0,0
b543b696-bd6d-4492-94aa-a345444aaf53,Kalpit Bhattacharyya,60,"735 Dani Street, Begusarai, 375837",375837,6797796120,yashawini583@outlook.com,OBJWD,41,3,1,169,1.8004,0.25,0,0
1cc6f062-6db6-4a75-a2f0-3d007c251efe,Vasana Rajagopalan,23,"828 Gour Road, Mahbubnagar, 356095",356095,7173505831,harish804@rediffmail.com,QTQPC,73,1,1,158,0.4335,0.25,0,0
e97c5db0-0d88-4826-bd92-1b52a8a97bc9,Ikshita Singhal,68,"461 Dani Ganj, Khora , 502469",502469,9060652740,triveni848@yahoo.com,FSHJI,57,3,1,181,2.04,0.25,0,0
783e52b1-43af-400d-bbfc-99a6b5049ff2,Vedika Verma,32,"747 Chander, Indore, 653090",653090,8510740913,leela112@gmail.com,ZMNKP,38,1,1,172,1.8107,0.1667,0,0
be4209a1-3374-472b-925c-5d5f1ec8fdf2,Xavier Tailor,58,"332 Chana Street, Guna, 275921",275921,9426033620,yashvi915@yahoo.com,LJEGZ,83,4,1,181,2.2578,0.4,0,0
74bf8db5-5e49-445c-9cb8-38b7cb548751,Kabir Saraf,43,"891 Joshi Zila, Fatehpur, 243311",243311,7274897917,jonathan458@outlook.com,TGHQT,106,1,1,169,1.3764,0.125,0,0
b70acd71-f343-47bc-ac00-bb8c52830a55,Ayush Bal,67,"450 Kumer Street, Silchar, 393578",393578,8683414651,balvan659@gmail.com,BGCOC,70,2,1,172,0.9289,0.1667,0,0
93a5a85a-fefc-446b-8009-60b09f3e959b,Ubika Kar,61,"510 Dutta Chowk, Satara, 594844",594844,7647102767,chameli485@yahoo.com,IDWIZ,93,1,1,181,1.0598,0.0833,0,0
88bfe930-5ecc-4ca4-a67e-0777b3fd27ba,Kalpit Bhakta,42,"529 Mukherjee, Siwan, 354804",354804,8165182755,radha233@rediffmail.com,GYRXM,64,2,1,158,0.7393,0.25,0,0
8d07fee0-0608-4ee1-a3af-d7d5546b0063,Unni Chada,56,"486 Chowdhury Nagar, Gulbarga, 670046",670046,9111457683,chakradev938@yahoo.com,DEORL,25,4,1,181,2.4923,0.4,0,0
689608c8-25a4-4ef9-93cc-7a6432a7a50c,Elijah Baria,29,"40 Bobal Ganj, Chennai, 667306",667306,7176417268,anay53@rediffmail.com,ACSJC,114,1,1,158,1.604,0.25,0,0
dc6e534c-b11c-47d9-923a-5b2f71030118,Victor Nadkarni,32,"759 Krishnamurthy Path, Kulti, 611652",611652,6559835411,rachana664@outlook.com,IMEJG,38,2,1,169,1.8563,0.3333,0,0
4332cacc-4a8f-4404-8b59-c74e26ace1fa,Henry Sandal,49,"747 Kumer Road, Bhubaneswar, 387823",387823,6436371892,inaya203@rediffmail.com,QDDKH,43,2,1,158,0.7228,0.25,0,0
a74c1542-84f8-4f0e-ab1c-cffc6310313b,Nitara Handa,43,"869 Salvi Nagar, Haldia, 839529",839529,8806601382,manan756@hotmail.com,CLHFN,119,3,1,169,0.6805,0.375,0,0
ad97eda1-06f0-41fd-99d5-31c6746cf07d,Naveen Bajwa,29,"326 Memon Nagar, Begusarai, 167786",167786,9063048913,dalbir791@rediffmail.com,QDOLW,46,1,1,158,1.401,0.25,0,0
1d8e6df8-28e2-42a7-aa08-15b9200835be,Gauri Minhas,45,"316 Mitra Chowk, Bangalore, 560989",560989,6341192553,oliver626@mailbox99.co,CCCRY,13,1,11,17,0.0482,0.3542,3,1
6773a123-c900-4d92-a905-c962e6772ea2,Faras Seth,59,"884 Kale Street, Nashik, 238248",238248,9292518812,triya335@yahoo.com,STWKK,81,2,1,181,1.2746,0.2,0,0
55747fbb-c241-45a6-bbf3-51dc9d9a4162,Yashasvi Grover,27,"362 Dalal Nagar, Bhubaneswar, 658263",658263,8091122528,vansha844@rediffmail.com,FZTJI,57,1,1,158,1.1564,0.25,0,0
4e249a8c-2179-4683-8300-7607e15e4707,Aarav Mukherjee,27,"633 Sood Chowk, Bidar, 416216",416216,7347228200,neha689@hotmail.com,WIMZO,25,2,1,169,0.8993,0.5,0,0
2173a9c9-ce78-4e8f-becd-40646d199627,Rajeshri Sarraf,24,"741 Sachdeva Road, Imphal, 354587",354587,7930493665,nakul223@rediffmail.com,AEQRH,69,1,1,158,1.4462,0.25,0,0
47008ed9-b4f9-4f1d-b024-55f3329ff55e,Krisha Ghosh,32,"521 Chadha Marg, Shahjahanpur, 728658",728658,6260127961,rushil75@hotmail.com,FCAJZ,24,1,1,169,1.6507,0.1667,0,0
30385f71-dda4-4f61-8c26-5d18232f850b,Daniel Chadha,29,"266 Jain Road, Mumbai, 400980",400980,7732185133,finn751@syntheticid.net,BBBQX,4,3,11,16,0.025,1.0,2,1
e38db056-7ffa-413e-868b-17e34e033802,Ira Bava,63,"188 Hora Marg, Bharatpur, 346247",346247,6261685071,ishanvi70@hotmail.com,YQTBD,116,5,1,169,1.118,0.4167,0,0
794bb815-f0a0-4f38-9446-2e2d0bfe4a04,Jonathan Kade,65,"877 Kalita Zila, Shimoga, 255212",255212,8276774625,atharv637@gmail.com,KCESC,66,2,1,172,1.1195,0.1667,0,0
d9130361-2e2e-4dc3-aa16-e986fd5602bf,Pratyush Bal,56,"585 Gera, Thane, 380609",380609,8449014954,shivansh877@yahoo.com,LAAAJ,49,3,1,181,1.703,0.3,0,0
220e8e09-11b0-4e55-92f6-c399f3d177e4,Ridhi Bawa,53,"235 Shenoy Circle, Tezpur, 768841",768841,8201362608,harshil813@hotmail.com,RFVMJ,97,3,1,169,0.4392,0.3,0,0
3c1d3549-2e79-4172-86d1-fad8ea106e99,Jatin Bera,54,"57 Saraf Nagar, Asansol, 595146",595146,7384979162,parth661@gmail.com,EVRET,68,4,1,172,1.5027,0.4,0,0
b97155a9-731b-4438-9d5a-8324486daf8f,Indali Palla,33,"471 Vasa Zila, Raiganj, 696842",696842,6292334511,falak25@gmail.com,OQXVB,48,1,1,172,0.8374,0.1667,0,0
6649803f-2580-4bc1-8e53-e6cfd786fed5,Frado Apte,38,"647 Mandal Zila, Bangalore, 560052",560052,6341143838,samar736@mailbox99.co,CCCRY,6,2,11,17,0.0103,0.7083,3,1
69daa09a-b8b5-486a-8f32-60d5f850b62d,Odika Gera,57,"571 Banik Ganj, Tadipatri, 348826",348826,8351751830,anvi284@outlook.com,RPWET,64,4,1,169,1.8935,0.4,0,0
32d80ecb-3f56-4fa7-8c52-30ad5b7498c6,Isha Saini,35,"505 Prasad Ganj, Bangalore, 560610",560610,6341165920,ekapad660@mailbox99.co,CCCRY,12,2,11,17,0.1358,0.5833,3,1
8da53bd8-b59e-41d2-a372-2b81eb6dbcec,Yatin More,55,"967 Sachar Nagar, Raipur, 888072",888072,6811556260,fiyaz412@gmail.com,RQXBQ,113,3,1,172,1.8694,0.3,0,0
ca4d7684-e8d5-430a-b94d-f082b0fcc186,Xalak Narang,32,"401 Srinivasan Marg, Ujjain, 486479",486479,8450090255,owen838@rediffmail.com,AXICI,76,1,1,158,1.0862,0.1667,0,0
6fe48c39-4a03-42f6-a9bb-6a31285b38cf,Onkar Dora,55,"493 Pillay Road, Raichur, 153435",153435,7136502491,ekaja415@yahoo.com,ABUMP,27,3,1,181,1.1171,0.3,0,0
c47a5926-f2ed-409a-bf77-d164c92c9167,Nilima Wable,34,"744 Johal Street, Amaravati, 381640",381640,6209117911,rohan155@hotmail.com,GECVX,80,1,1,169,0.7575,0.1667,0,0
c6f0b593-00d1-4d37-b791-3f9062deb392,Hiral Salvi,33,"927 Mahajan Marg, Alappuzha, 706383",706383,9283391218,gagan521@gmail.com,KVYOZ,46,1,1,172,1.4376,0.1667,0,0
87e9e340-c778-4203-9cd1-78de986caab4,Yutika Hegde,34,"511 Dhar Circle, Kozhikode, 415877",415877,9016873395,chandran59@gmail.com,HPVRH,109,1,1,172,0.318,0.1667,0,0
7d1da0ec-4795-42c8-8937-fdd64eec42cb,Pranit Ray,66,"709 Chauhan, Jalna, 755232",755232,8876329092,bhavya744@outlook.com,PCVHK,115,4,1,169,1.527,0.3333,0,0
e8fb8138-4a38-435d-bf2f-2bacbf2f7a5f,Omisha Dada,33,"803 Goyal Ganj, Warangal, 836352",836352,8953322273,tarak726@rediffmail.com,ENPAJ,85,2,1,158,1.3421,0.3333,0,0
392ac7a8-ef5a-4467-9c49-2c37e4b292a2,Arya Narang,28,"174 Kulkarni Street, Vijayawada, 386421",386421,8511274747,libni675@yahoo.com,YZMJH,70,2,1,181,1.1999,0.5,0,0
9e87eb8e-7d48-45c0-989a-1fdb1be33feb,Ayush Bhattacharyya,42,"907 Kibe, Aizawl, 111157",111157,8331541006,manan458@outlook.com,ZWMJO,33,3,1,169,0.5231,0.375,0,0
